Date,Product,Quantity,Rate,Value,Source,DateObj
19-Jun-2024,Mix Chilli Powder - 500g,7.0,795.4,5567.8,june24.xlsx,2024-06-19
19-Jun-2024,Chilli Powder - 500g,4.0,700.0,2800.0,june24.xlsx,2024-06-19
19-Jun-2024,Curry Powder - 250g,3.0,401.33,1204.0,june24.xlsx,2024-06-19
19-Jun-2024,Turmeric Powder - 50g,2.0,185.0,370.0,june24.xlsx,2024-06-19
19-Jun-2024,Roasted Red Rice Flour - 500g,1.0,160.0,160.0,june24.xlsx,2024-06-19
19-Jun-2024,Pepper Powder - 50g,1.0,185.0,185.0,june24.xlsx,2024-06-19
19-Jun-2024,Atta Flour - 500g,2.0,210.0,420.0,june24.xlsx,2024-06-19
19-Jun-2024,Turmeric Powder - 100g,9.0,346.67,3120.0,june24.xlsx,2024-06-19
19-Jun-2024,Cut Chilli Powder - 100g,6.0,170.0,1020.0,june24.xlsx,2024-06-19
19-Jun-2024,Curry Powder - 100g,4.0,165.0,660.0,june24.xlsx,2024-06-19
19-Jun-2024,Mix Chilli Powder - 250g,4.0,446.25,1785.0,june24.xlsx,2024-06-19
19-Jun-2024,Cardamom and Clove Packet,1.0,60.0,60.0,june24.xlsx,2024-06-19
20-Jun-2024,Cut Chilli Powder - 100g,2.0,170.0,340.0,june24.xlsx,2024-06-20
20-Jun-2024,Fennal Seeds 50g,1.0,160.0,160.0,june24.xlsx,2024-06-20
20-Jun-2024,Cut Chilli Powder - 50g,13.0,76.54,995.0,june24.xlsx,2024-06-20
20-Jun-2024,Turmeric Powder - 50g,25.0,165.68,4142.0,june24.xlsx,2024-06-20
20-Jun-2024,Fenugreek Seeds 50g,1.0,60.0,60.0,june24.xlsx,2024-06-20
20-Jun-2024,Cut Chilli Powder - 500g,9.0,687.89,6191.0,june24.xlsx,2024-06-20
20-Jun-2024,Chilli Powder - 100g,24.0,151.67,3640.0,june24.xlsx,2024-06-20
20-Jun-2024,Sambaar Poti,0.05,3800.0,190.0,june24.xlsx,2024-06-20
20-Jun-2024,Curry Powder - 50g,1.0,80.0,80.0,june24.xlsx,2024-06-20
20-Jun-2024,Biriyani Masala,0.1,3800.0,380.0,june24.xlsx,2024-06-20
20-Jun-2024,Garam Masala,0.15,3200.0,480.0,june24.xlsx,2024-06-20
20-Jun-2024,Cut Chilli Powder - 250g,3.0,401.33,1204.0,june24.xlsx,2024-06-20
20-Jun-2024,Roasted Green Gram Flour - 500g,1.0,890.0,890.0,june24.xlsx,2024-06-20
20-Jun-2024,Chicken Masala,0.35,3800.0,1330.0,june24.xlsx,2024-06-20
20-Jun-2024,Turmeric Powder - 100g,1.0,360.0,360.0,june24.xlsx,2024-06-20
20-Jun-2024,MixChilli Powder - 100g,10.0,160.85,1608.5,june24.xlsx,2024-06-20
20-Jun-2024,Coriander Powder 100g,3.0,90.0,270.0,june24.xlsx,2024-06-20
20-Jun-2024,Mix Chilli Powder - 500g,7.0,780.17,5461.2,june24.xlsx,2024-06-20
20-Jun-2024,Mustard Seeds 50g,1.0,60.0,60.0,june24.xlsx,2024-06-20
20-Jun-2024,Curry Powder - 250g,6.0,415.76,2494.55,june24.xlsx,2024-06-20
20-Jun-2024,Cumin Powder - 50g,1.0,190.0,190.0,june24.xlsx,2024-06-20
20-Jun-2024,Curry Powder - 100g,7.0,165.0,1155.0,june24.xlsx,2024-06-20
20-Jun-2024,Pepper Powder - 250g,2.0,831.75,1663.5,june24.xlsx,2024-06-20
20-Jun-2024,Chilli Powder - 250g,23.0,377.17,8675.0,june24.xlsx,2024-06-20
20-Jun-2024,Mix Chilli Powder - 250g,19.0,408.14,7754.75,june24.xlsx,2024-06-20
20-Jun-2024,Pepper Powder - 500g,1.0,1760.0,1760.0,june24.xlsx,2024-06-20
20-Jun-2024,Cumin Seeds 50g,2.0,160.0,320.0,june24.xlsx,2024-06-20
20-Jun-2024,Mix Chilli Powder - 50g,57.0,82.6,4708.2,june24.xlsx,2024-06-20
20-Jun-2024,Chilli Powder - 500g,14.0,707.79,9909.0,june24.xlsx,2024-06-20
20-Jun-2024,Curry Powder - 500g,5.0,816.0,4080.0,june24.xlsx,2024-06-20
20-Jun-2024,Pepper Powder - 20g,9.0,73.9,665.1,june24.xlsx,2024-06-20
20-Jun-2024,Pepper Powder - 50g,2.0,185.0,370.0,june24.xlsx,2024-06-20
20-Jun-2024,Cumin Powder - 100g,3.0,380.0,1140.0,june24.xlsx,2024-06-20
20-Jun-2024,Mix Chilli Powder - 1Kg,2.0,1565.75,3131.5,june24.xlsx,2024-06-20
21-Jun-2024,Mix Chilli Powder - 500g,6.0,841.3,5047.8,june24.xlsx,2024-06-21
21-Jun-2024,Fenugreek Seeds 50g,1.0,60.0,60.0,june24.xlsx,2024-06-21
21-Jun-2024,Chilli Powder - 50g,1.0,85.0,85.0,june24.xlsx,2024-06-21
21-Jun-2024,Turmeric Powder - 500g,1.0,1950.0,1950.0,june24.xlsx,2024-06-21
21-Jun-2024,Cut Chilli Powder - 500g,5.0,725.0,3625.0,june24.xlsx,2024-06-21
21-Jun-2024,Pepper Powder - 50g,1.0,185.0,185.0,june24.xlsx,2024-06-21
21-Jun-2024,Cumin Powder - 100g,1.0,380.0,380.0,june24.xlsx,2024-06-21
21-Jun-2024,Mix Chilli Powder - 250g,2.0,395.65,791.3,june24.xlsx,2024-06-21
21-Jun-2024,Kasmeer Chilli,0.5,7500.0,3750.0,june24.xlsx,2024-06-21
21-Jun-2024,Pepper Powder - 250g,1.0,750.0,750.0,june24.xlsx,2024-06-21
21-Jun-2024,Turmeric Powder - 50g,21.0,162.0,3402.0,june24.xlsx,2024-06-21
21-Jun-2024,Turmeric Powder - 100g,5.0,348.0,1740.0,june24.xlsx,2024-06-21
21-Jun-2024,Kurakkan Flour - 500g,2.0,370.0,740.0,june24.xlsx,2024-06-21
21-Jun-2024,Curry Powder - 500g,11.0,827.27,9100.0,june24.xlsx,2024-06-21
21-Jun-2024,Roasted Curry Powder - 500g,3.0,900.0,2700.0,june24.xlsx,2024-06-21
21-Jun-2024,Roasted Curry Powder - 1Kg,1.0,1800.0,1800.0,june24.xlsx,2024-06-21
21-Jun-2024,Coriander Powder 500g,1.0,450.0,450.0,june24.xlsx,2024-06-21
21-Jun-2024,Mix Chilli Powder - 1Kg,3.0,1675.0,5025.0,june24.xlsx,2024-06-21
21-Jun-2024,Turmeric Powder - 1kg,1.0,3950.0,3950.0,june24.xlsx,2024-06-21
21-Jun-2024,Pepper Powder - 500g,1.0,1950.0,1950.0,june24.xlsx,2024-06-21
21-Jun-2024,Roasted Curry Powder - 100g,3.0,180.0,540.0,june24.xlsx,2024-06-21
21-Jun-2024,Curry Powder - 50g,20.0,69.6,1392.0,june24.xlsx,2024-06-21
21-Jun-2024,Chilli Powder - 100g,1.0,170.0,170.0,june24.xlsx,2024-06-21
21-Jun-2024,Chilli Powder - 250g,1.0,425.0,425.0,june24.xlsx,2024-06-21
21-Jun-2024,Curry Powder - 250g,6.0,408.26,2449.55,june24.xlsx,2024-06-21
21-Jun-2024,Roasted Cury Powder - 50g,1.0,90.0,90.0,june24.xlsx,2024-06-21
21-Jun-2024,Mix Chilli Powder - 50g,18.0,82.6,1486.8,june24.xlsx,2024-06-21
21-Jun-2024,Chilli Powder - 500g,12.0,714.92,8579.0,june24.xlsx,2024-06-21
21-Jun-2024,Mustard Seeds 50g,1.0,60.0,60.0,june24.xlsx,2024-06-21
21-Jun-2024,Cut Chilli Powder - 250g,2.0,389.5,779.0,june24.xlsx,2024-06-21
23-Jun-2024,Fenugreek Seeds 50g,1.0,60.0,60.0,june24.xlsx,2024-06-23
23-Jun-2024,Mix Chilli Powder - 50g,103.0,82.72,8520.2,june24.xlsx,2024-06-23
23-Jun-2024,Curry Powder - 500g,25.0,728.0,18200.0,june24.xlsx,2024-06-23
23-Jun-2024,Cut Chilli Powder - 500g,4.0,725.0,2900.0,june24.xlsx,2024-06-23
23-Jun-2024,Pepper Powder - 100g,12.0,310.0,3720.0,june24.xlsx,2024-06-23
23-Jun-2024,Atta Flour - 500g,8.0,215.0,1720.0,june24.xlsx,2024-06-23
23-Jun-2024,Pepper Powder - 20g,50.0,73.9,3695.0,june24.xlsx,2024-06-23
23-Jun-2024,Cinnamon,0.04,5800.0,232.0,june24.xlsx,2024-06-23
23-Jun-2024,Fennal Seeds 100g,1.0,320.0,320.0,june24.xlsx,2024-06-23
23-Jun-2024,"Cardamom,Clove,Cinnamon and Nutmeg Packet",1.0,60.0,60.0,june24.xlsx,2024-06-23
23-Jun-2024,Chilli Powder - 50g,80.0,71.0,5680.0,june24.xlsx,2024-06-23
23-Jun-2024,Mustard Seeds 50g,2.0,60.0,120.0,june24.xlsx,2024-06-23
23-Jun-2024,Sambaar Poti,0.1,3800.0,380.0,june24.xlsx,2024-06-23
23-Jun-2024,Fennal Seeds 50g,1.0,160.0,160.0,june24.xlsx,2024-06-23
23-Jun-2024,Cut Chilli Powder - 50g,40.0,71.0,2840.0,june24.xlsx,2024-06-23
23-Jun-2024,Mustard Seeds 100g,1.0,120.0,120.0,june24.xlsx,2024-06-23
23-Jun-2024,Pepper Powder - 250g,1.0,750.0,750.0,june24.xlsx,2024-06-23
23-Jun-2024,Fenugreek Seeds 100g,1.0,120.0,120.0,june24.xlsx,2024-06-23
23-Jun-2024,Atta Flour - 1Kg,7.0,421.43,2950.0,june24.xlsx,2024-06-23
23-Jun-2024,Cumin Powder - 100g,11.0,325.45,3580.0,june24.xlsx,2024-06-23
23-Jun-2024,Curd Chilli 100g,50.0,110.0,5500.0,june24.xlsx,2024-06-23
23-Jun-2024,Cardamom and Clove Packet,50.0,48.0,2400.0,june24.xlsx,2024-06-23
23-Jun-2024,Biriyani Masala,0.1,3800.0,380.0,june24.xlsx,2024-06-23
23-Jun-2024,Roasted Curry Powder - 500g,1.0,900.0,900.0,june24.xlsx,2024-06-23
23-Jun-2024,Chilli Powder - 100g,1.0,170.0,170.0,june24.xlsx,2024-06-23
23-Jun-2024,Mix Chilli Powder - 1Kg,10.0,1587.6,15876.0,june24.xlsx,2024-06-23
23-Jun-2024,Curry Powder - 250g,48.0,363.26,17436.55,june24.xlsx,2024-06-23
23-Jun-2024,Roasted Curry Powder - 100g,31.0,150.97,4680.0,june24.xlsx,2024-06-23
23-Jun-2024,Roasted Cury Powder - 50g,20.0,78.25,1565.0,june24.xlsx,2024-06-23
23-Jun-2024,Curry Powder - 50g,58.0,67.96,3941.6,june24.xlsx,2024-06-23
23-Jun-2024,Kurakkan Flour - 500g,22.0,313.91,6906.0,june24.xlsx,2024-06-23
23-Jun-2024,Chilli Powder - 250g,40.0,362.0,14480.0,june24.xlsx,2024-06-23
23-Jun-2024,Rasam Powder,0.05,3800.0,190.0,june24.xlsx,2024-06-23
23-Jun-2024,Urad Dal Powder,1.25,1384.0,1730.0,june24.xlsx,2024-06-23
23-Jun-2024,Mix Chilli Powder - 250g,73.0,392.68,28665.7,june24.xlsx,2024-06-23
23-Jun-2024,Cumin Seeds 100g,1.0,320.0,320.0,june24.xlsx,2024-06-23
23-Jun-2024,Curry Powder - 100g,3.0,165.0,495.0,june24.xlsx,2024-06-23
23-Jun-2024,Roasted Green Gram Flour - 500g,4.0,840.0,3360.0,june24.xlsx,2024-06-23
23-Jun-2024,Pepper Powder - 50g,41.0,154.9,6351.0,june24.xlsx,2024-06-23
23-Jun-2024,Cut Chilli Powder - 250g,8.0,373.75,2990.0,june24.xlsx,2024-06-23
23-Jun-2024,Cumin Seeds 50g,2.0,160.0,320.0,june24.xlsx,2024-06-23
23-Jun-2024,Gram Flour - 250g,1.0,185.0,185.0,june24.xlsx,2024-06-23
23-Jun-2024,MixChilli Powder - 100g,36.0,161.52,5814.75,june24.xlsx,2024-06-23
23-Jun-2024,Mix Chilli Powder - 500g,21.0,806.57,16938.0,june24.xlsx,2024-06-23
23-Jun-2024,Cut Chilli Powder - 100g,35.0,147.71,5170.0,june24.xlsx,2024-06-23
23-Jun-2024,Chilli Powder - 500g,47.0,625.19,29384.0,june24.xlsx,2024-06-23
23-Jun-2024,Roasted White Rice Flour - 500g,10.0,145.0,1450.0,june24.xlsx,2024-06-23
23-Jun-2024,Kurakkan Flour - 250g,8.0,154.15,1233.2,june24.xlsx,2024-06-23
23-Jun-2024,Turmeric Powder - 50g,103.0,157.0,16171.0,june24.xlsx,2024-06-23
23-Jun-2024,Turmeric Powder - 100g,33.0,303.64,10020.0,june24.xlsx,2024-06-23
24-Jun-2024,Curry Powder - 50g,50.0,70.02,3500.8,june24.xlsx,2024-06-24
24-Jun-2024,Chilli Powder - 50g,1.0,85.0,85.0,june24.xlsx,2024-06-24
24-Jun-2024,Cumin Seeds 50g,2.0,160.0,320.0,june24.xlsx,2024-06-24
24-Jun-2024,Curry Powder - 250g,10.0,391.73,3917.3,june24.xlsx,2024-06-24
24-Jun-2024,Curry Powder - 100g,14.0,146.57,2052.0,june24.xlsx,2024-06-24
24-Jun-2024,Turmeric Powder - 50g,13.0,161.94,2105.2,june24.xlsx,2024-06-24
24-Jun-2024,Turmeric Powder - 100g,5.0,341.22,1706.1,june24.xlsx,2024-06-24
24-Jun-2024,Cut Chilli Powder - 50g,25.0,74.44,1861.0,june24.xlsx,2024-06-24
24-Jun-2024,Cut Chilli Powder - 250g,1.0,425.0,425.0,june24.xlsx,2024-06-24
24-Jun-2024,Cut Chilli Powder - 500g,2.0,725.0,1450.0,june24.xlsx,2024-06-24
24-Jun-2024,Mustard Seeds 50g,2.0,60.0,120.0,june24.xlsx,2024-06-24
24-Jun-2024,Roasted White Rice Flour - 500g,2.0,175.0,350.0,june24.xlsx,2024-06-24
24-Jun-2024,Pepper Powder - 50g,13.0,162.71,2115.2,june24.xlsx,2024-06-24
24-Jun-2024,MixChilli Powder - 100g,23.0,161.9,3723.7,june24.xlsx,2024-06-24
24-Jun-2024,Mix Chilli Powder - 250g,180.0,381.69,68703.7,june24.xlsx,2024-06-24
24-Jun-2024,Kurakkan Flour - 500g,10.0,321.7,3217.0,june24.xlsx,2024-06-24
24-Jun-2024,Kurakkan Flour - 250g,40.0,160.85,6434.0,june24.xlsx,2024-06-24
24-Jun-2024,Biriyani Masala,0.6,2900.0,1740.0,june24.xlsx,2024-06-24
24-Jun-2024,Gram Flour - 500g,10.0,313.05,3130.5,june24.xlsx,2024-06-24
24-Jun-2024,Mix Chilli Powder - 500g,52.0,720.05,37442.5,june24.xlsx,2024-06-24
24-Jun-2024,Fenugreek Seeds 50g,2.0,60.0,120.0,june24.xlsx,2024-06-24
24-Jun-2024,Fennal Seeds 50g,1.0,160.0,160.0,june24.xlsx,2024-06-24
24-Jun-2024,Roasted Green Gram Flour - 500g,21.0,794.76,16690.0,june24.xlsx,2024-06-24
24-Jun-2024,Mix Chilli Powder - 50g,361.0,79.77,28798.6,june24.xlsx,2024-06-24
24-Jun-2024,Gram Flour - 250g,20.0,160.85,3217.0,june24.xlsx,2024-06-24
24-Jun-2024,Mix Chilli Powder - 1Kg,22.0,1421.18,31266.0,june24.xlsx,2024-06-24
25-Jun-2024,Cinnamon,0.01,5800.0,58.0,june24.xlsx,2024-06-25
25-Jun-2024,Pepper Powder - 250g,1.0,750.0,750.0,june24.xlsx,2024-06-25
25-Jun-2024,Chilli Powder - 50g,50.0,74.0,3700.0,june24.xlsx,2024-06-25
25-Jun-2024,Chilli Powder - 250g,23.0,374.09,8604.0,june24.xlsx,2024-06-25
25-Jun-2024,Pepper Powder - 20g,20.0,73.9,1478.0,june24.xlsx,2024-06-25
25-Jun-2024,Roasted Curry Powder - 100g,2.0,180.0,360.0,june24.xlsx,2024-06-25
25-Jun-2024,Chicken Masala,0.2,3800.0,760.0,june24.xlsx,2024-06-25
25-Jun-2024,Roasted Cury Powder - 50g,1.0,90.0,90.0,june24.xlsx,2024-06-25
25-Jun-2024,Urad Dal Powder,0.25,1480.0,370.0,june24.xlsx,2024-06-25
25-Jun-2024,Turmeric Powder - 50g,154.0,161.48,24867.5,june24.xlsx,2024-06-25
25-Jun-2024,Chilli Powder - 500g,1.0,725.0,725.0,june24.xlsx,2024-06-25
25-Jun-2024,Pepper Powder - 100g,1.0,360.0,360.0,june24.xlsx,2024-06-25
25-Jun-2024,Turmeric Powder - 100g,1.0,300.0,300.0,june24.xlsx,2024-06-25
25-Jun-2024,Coriander Seeds 100g,10.0,70.0,700.0,june24.xlsx,2024-06-25
25-Jun-2024,Mix Chilli Powder - 50g,190.0,82.6,15694.0,june24.xlsx,2024-06-25
25-Jun-2024,Mix Chilli Powder - 500g,2.0,860.0,1720.0,june24.xlsx,2024-06-25
25-Jun-2024,Roasted Red Rice Flour - 500g,4.0,152.2,608.8,june24.xlsx,2024-06-25
25-Jun-2024,Curry Powder - 250g,18.0,384.1,6913.75,june24.xlsx,2024-06-25
25-Jun-2024,Mix Chilli Powder - 1Kg,2.0,1675.0,3350.0,june24.xlsx,2024-06-25
25-Jun-2024,MixChilli Powder - 100g,15.0,160.85,2412.75,june24.xlsx,2024-06-25
25-Jun-2024,Curry Powder - 50g,60.0,69.6,4176.0,june24.xlsx,2024-06-25
25-Jun-2024,Kurakkan Flour - 500g,2.0,370.0,740.0,june24.xlsx,2024-06-25
25-Jun-2024,Kurakkan Flour - 250g,2.0,160.85,321.7,june24.xlsx,2024-06-25
25-Jun-2024,Cut Chilli Powder - 250g,2.0,425.0,850.0,june24.xlsx,2024-06-25
25-Jun-2024,Fenugreek Seeds 50g,1.0,60.0,60.0,june24.xlsx,2024-06-25
25-Jun-2024,Cut Chilli Powder - 50g,1.0,85.0,85.0,june24.xlsx,2024-06-25
25-Jun-2024,Atta Flour - 1Kg,2.0,490.0,980.0,june24.xlsx,2024-06-25
25-Jun-2024,Mustard Seeds 50g,1.0,60.0,60.0,june24.xlsx,2024-06-25
25-Jun-2024,Mix Chilli Powder - 250g,41.0,397.1,16281.0,june24.xlsx,2024-06-25
25-Jun-2024,Atta Flour - 500g,2.0,205.0,410.0,june24.xlsx,2024-06-25
26-Jun-2024,Gram Flour - 500g,4.0,300.0,1200.0,june24.xlsx,2024-06-26
26-Jun-2024,Curry Powder - 500g,5.0,812.0,4060.0,june24.xlsx,2024-06-26
26-Jun-2024,Mix Chilli Powder - 1Kg,3.0,1675.0,5025.0,june24.xlsx,2024-06-26
26-Jun-2024,Pepper Powder - 20g,10.0,73.9,739.0,june24.xlsx,2024-06-26
26-Jun-2024,Mustard Seeds 100g,1.0,120.0,120.0,june24.xlsx,2024-06-26
26-Jun-2024,Cut Chilli Powder - 250g,26.0,359.19,9339.0,june24.xlsx,2024-06-26
26-Jun-2024,Kurakkan Flour - 500g,1.0,370.0,370.0,june24.xlsx,2024-06-26
26-Jun-2024,Cut Chilli Powder - 500g,2.0,725.0,1450.0,june24.xlsx,2024-06-26
26-Jun-2024,Fenugreek Seeds 100g,1.0,120.0,120.0,june24.xlsx,2024-06-26
26-Jun-2024,Garam Masala,0.05,3200.0,160.0,june24.xlsx,2024-06-26
26-Jun-2024,Roasted Cury Powder - 50g,20.0,75.0,1500.0,june24.xlsx,2024-06-26
26-Jun-2024,Chilli Powder - 500g,6.0,689.17,4135.0,june24.xlsx,2024-06-26
26-Jun-2024,Curry Powder - 50g,21.0,70.1,1472.0,june24.xlsx,2024-06-26
26-Jun-2024,Biriyani Masala,0.05,3800.0,190.0,june24.xlsx,2024-06-26
26-Jun-2024,Chilli Powder - 100g,32.0,149.38,4780.0,june24.xlsx,2024-06-26
26-Jun-2024,Mix Chilli Powder - 50g,30.0,82.6,2478.0,june24.xlsx,2024-06-26
26-Jun-2024,Curry Powder - 250g,16.0,363.39,5814.25,june24.xlsx,2024-06-26
26-Jun-2024,Turmeric Powder - 100g,1.0,300.0,300.0,june24.xlsx,2024-06-26
26-Jun-2024,Pepper Powder - 50g,24.0,159.29,3823.0,june24.xlsx,2024-06-26
26-Jun-2024,Pepper Powder - 250g,1.0,750.0,750.0,june24.xlsx,2024-06-26
26-Jun-2024,Chilli Powder - 250g,21.0,357.38,7505.0,june24.xlsx,2024-06-26
26-Jun-2024,Roasted White Rice Flour - 500g,1.0,175.0,175.0,june24.xlsx,2024-06-26
26-Jun-2024,Cinnamon,0.03,5866.67,176.0,june24.xlsx,2024-06-26
26-Jun-2024,Coriander Powder 100g,1.0,90.0,90.0,june24.xlsx,2024-06-26
26-Jun-2024,Gram Flour - 250g,8.0,154.15,1233.2,june24.xlsx,2024-06-26
26-Jun-2024,Atta Flour - 1Kg,2.0,490.0,980.0,june24.xlsx,2024-06-26
26-Jun-2024,MixChilli Powder - 100g,41.0,156.57,6419.5,june24.xlsx,2024-06-26
26-Jun-2024,Roasted Red Rice Flour - 500g,6.0,175.0,1050.0,june24.xlsx,2024-06-26
26-Jun-2024,Cut Chilli Powder - 100g,2.0,170.0,340.0,june24.xlsx,2024-06-26
26-Jun-2024,Turmeric Powder - 50g,68.0,156.0,10608.25,june24.xlsx,2024-06-26
26-Jun-2024,Mix Chilli Powder - 250g,62.0,379.73,23543.3,june24.xlsx,2024-06-26
26-Jun-2024,Chilli Powder - 50g,10.0,74.0,740.0,june24.xlsx,2024-06-26
26-Jun-2024,Curry Powder - 100g,4.0,165.0,660.0,june24.xlsx,2024-06-26
26-Jun-2024,Mix Chilli Powder - 500g,16.0,763.39,12214.3,june24.xlsx,2024-06-26
27-Jun-2024,Cut Chilli Powder - 500g,1.0,700.0,700.0,june24.xlsx,2024-06-27
27-Jun-2024,Cardamom and Clove Packet,1.0,60.0,60.0,june24.xlsx,2024-06-27
27-Jun-2024,MixChilli Powder - 100g,62.0,159.78,9906.2,june24.xlsx,2024-06-27
27-Jun-2024,Curry Powder - 50g,37.0,69.88,2585.6,june24.xlsx,2024-06-27
27-Jun-2024,Mix Chilli Powder - 500g,9.0,752.21,6769.9,june24.xlsx,2024-06-27
27-Jun-2024,Pepper Powder - 50g,3.0,173.33,520.0,june24.xlsx,2024-06-27
27-Jun-2024,Cumin Seeds 50g,2.0,160.0,320.0,june24.xlsx,2024-06-27
27-Jun-2024,Cumin Powder - 50g,5.0,166.0,830.0,june24.xlsx,2024-06-27
27-Jun-2024,Fenugreek Seeds 50g,2.0,60.0,120.0,june24.xlsx,2024-06-27
27-Jun-2024,Mix Chilli Powder - 50g,105.0,82.28,8639.0,june24.xlsx,2024-06-27
27-Jun-2024,Chilli Powder - 500g,6.0,680.83,4085.0,june24.xlsx,2024-06-27
27-Jun-2024,Kurakkan Flour - 500g,3.0,343.33,1030.0,june24.xlsx,2024-06-27
27-Jun-2024,Cut Chilli Powder - 250g,3.0,425.0,1275.0,june24.xlsx,2024-06-27
27-Jun-2024,Mustard Seeds 100g,1.0,120.0,120.0,june24.xlsx,2024-06-27
27-Jun-2024,Pepper Powder - 250g,1.0,890.0,890.0,june24.xlsx,2024-06-27
27-Jun-2024,Coriander Seeds 100g,1.0,90.0,90.0,june24.xlsx,2024-06-27
27-Jun-2024,Chilli Powder - 50g,10.0,74.0,740.0,june24.xlsx,2024-06-27
27-Jun-2024,Mustard Seeds 50g,2.0,60.0,120.0,june24.xlsx,2024-06-27
27-Jun-2024,Cut Chilli Powder - 100g,5.0,152.4,762.0,june24.xlsx,2024-06-27
27-Jun-2024,Sambaar Poti,0.5,3800.0,1900.0,june24.xlsx,2024-06-27
27-Jun-2024,Pepper Powder - 100g,5.0,338.61,1693.05,june24.xlsx,2024-06-27
27-Jun-2024,Cinnamon,0.245,5555.1,1361.0,june24.xlsx,2024-06-27
27-Jun-2024,Cumin Seeds 100g,2.0,300.0,600.0,june24.xlsx,2024-06-27
27-Jun-2024,Roasted Curry Powder - 100g,7.0,159.86,1119.0,june24.xlsx,2024-06-27
27-Jun-2024,Chilli Powder - 250g,2.0,425.0,850.0,june24.xlsx,2024-06-27
27-Jun-2024,Fennal Seeds 50g,1.0,160.0,160.0,june24.xlsx,2024-06-27
27-Jun-2024,Turmeric Powder - 100g,11.0,340.55,3746.1,june24.xlsx,2024-06-27
27-Jun-2024,Curry Powder - 500g,6.0,826.67,4960.0,june24.xlsx,2024-06-27
27-Jun-2024,Roasted Curry Powder - 500g,1.0,850.0,850.0,june24.xlsx,2024-06-27
27-Jun-2024,Fennal Powder 50g,1.0,160.0,160.0,june24.xlsx,2024-06-27
27-Jun-2024,Mix Chilli Powder - 1Kg,3.0,1675.0,5025.0,june24.xlsx,2024-06-27
27-Jun-2024,Atta Flour - 1Kg,4.0,450.0,1800.0,june24.xlsx,2024-06-27
27-Jun-2024,Curry Powder - 100g,9.0,153.06,1377.5,june24.xlsx,2024-06-27
27-Jun-2024,Biriyani Masala,0.05,3800.0,190.0,june24.xlsx,2024-06-27
27-Jun-2024,Chicken Masala,0.2,3800.0,760.0,june24.xlsx,2024-06-27
27-Jun-2024,Mix Chilli Powder - 250g,44.0,396.1,17428.6,june24.xlsx,2024-06-27
27-Jun-2024,Cut Chilli Powder - 50g,5.0,74.0,370.0,june24.xlsx,2024-06-27
27-Jun-2024,Atta Flour - 500g,3.0,205.0,615.0,june24.xlsx,2024-06-27
27-Jun-2024,Roasted Curry Powder - 1Kg,1.0,1800.0,1800.0,june24.xlsx,2024-06-27
27-Jun-2024,Curry Powder - 250g,4.0,393.39,1573.55,june24.xlsx,2024-06-27
27-Jun-2024,Fennal Seeds 100g,1.0,300.0,300.0,june24.xlsx,2024-06-27
27-Jun-2024,Roasted Cury Powder - 50g,11.0,79.32,872.5,june24.xlsx,2024-06-27
27-Jun-2024,Chilli Powder - 100g,24.0,148.0,3552.0,june24.xlsx,2024-06-27
27-Jun-2024,Turmeric Powder - 50g,84.0,161.71,13583.85,june24.xlsx,2024-06-27
27-Jun-2024,Fenugreek Seeds 100g,2.0,120.0,240.0,june24.xlsx,2024-06-27
28-Jun-2024,Gram Flour - 250g,14.0,161.8,2265.2,june24.xlsx,2024-06-28
28-Jun-2024,Chilli Powder - 500g,4.0,600.0,2400.0,june24.xlsx,2024-06-28
28-Jun-2024,Mix Chilli Powder - 50g,126.0,82.6,10407.6,june24.xlsx,2024-06-28
28-Jun-2024,Roasted Red Rice Flour - 500g,4.0,150.0,600.0,june24.xlsx,2024-06-28
28-Jun-2024,Cut Chilli Powder - 250g,3.0,351.33,1054.0,june24.xlsx,2024-06-28
28-Jun-2024,Kurakkan Flour - 500g,12.0,304.15,3649.8,june24.xlsx,2024-06-28
28-Jun-2024,Roasted Cury Powder - 50g,25.0,78.2,1955.0,june24.xlsx,2024-06-28
28-Jun-2024,Roasted Curry Powder - 100g,2.0,150.0,300.0,june24.xlsx,2024-06-28
28-Jun-2024,Mix Chilli Powder - 1Kg,7.0,1448.43,10139.0,june24.xlsx,2024-06-28
28-Jun-2024,Cardamom and Clove Packet,2.0,25.0,50.0,june24.xlsx,2024-06-28
28-Jun-2024,Cut Chilli Powder - 100g,9.0,120.0,1080.0,june24.xlsx,2024-06-28
28-Jun-2024,Roasted Green Gram Flour - 500g,3.0,753.33,2260.0,june24.xlsx,2024-06-28
28-Jun-2024,Tea,2.5,1400.0,3500.0,june24.xlsx,2024-06-28
28-Jun-2024,Mustard Seeds 100g,4.0,80.0,320.0,june24.xlsx,2024-06-28
28-Jun-2024,Coriander Seeds 100g,2.0,60.0,120.0,june24.xlsx,2024-06-28
28-Jun-2024,Kurakkan Flour - 250g,22.0,153.82,3384.0,june24.xlsx,2024-06-28
28-Jun-2024,Atta Flour - 1Kg,9.0,400.0,3600.0,june24.xlsx,2024-06-28
28-Jun-2024,Turmeric Powder - 50g,73.0,156.11,11396.0,june24.xlsx,2024-06-28
28-Jun-2024,Sambaar Poti,0.1,2800.0,280.0,june24.xlsx,2024-06-28
28-Jun-2024,Pepper Powder - 20g,6.0,73.9,443.4,june24.xlsx,2024-06-28
